movie,genres
Brother Nature  (2016),['Comedy']
The Eagle  (2011),"['Adventure', 'Drama']"
Marley & Me: The Puppy Years,"['Comedy', 'Family']"
Babe: Pig in the City (1998),"['Family', 'Adventure', 'Comedy', 'Drama']"
Dirty Tennis,[]
Match Point (2005),"['Drama', 'Thriller', 'Crime', 'Romance']"
Wimbledon  (2004),"['Comedy', 'Romance']"
Goal!  (2005),['Drama']
The Pixar Story (2007),['Documentary']
Rugrats Go Wild (2003),"['Animation', 'Family', 'Adventure', 'Comedy']"
The Rugrats Movie (1998),"['Family', 'Animation', 'Comedy', 'Adventure']"
Bridge of Spies  (2015),"['Thriller', 'Drama']"
Step Up Revolution (2012),"['Music', 'Drama', 'Romance']"
Need for Speed  (2014),"['Action', 'Crime', 'Drama', 'Thriller']"
Bicycle Thieves (1948),['Drama']
The 400 Blows (1959),['Drama']
Cowboy  (2013),['Western']
The Dukes of Hazzard  (2005),"['Comedy', 'Adventure', 'Action']"
The Unforgiven  (2005),['Drama']
Pale Rider (1985),"['Western', 'Drama']"
The Quick and the Dead  (1995),"['Western', 'Action']"
Armageddon  (1998),"['Action', 'Thriller', 'Science Fiction', 'Adventure']"
Network  (1976),['Drama']
Safety Not Guaranteed (2012),"['Comedy', 'Romance', 'Science Fiction']"
Home Alone 2: Lost in New York (1992),"['Comedy', 'Family', 'Adventure']"
Absentia  (2011),"['Horror', 'Mystery', 'Thriller']"
Seed of Chucky (2004),"['Comedy', 'Horror']"
2 Fast 2 Furious (2003),"['Action', 'Crime', 'Thriller']"
Battlestar Galactica: The Plan,"['Science Fiction', 'Action', 'Drama']"
The Black Hole (1979),"['Adventure', 'Family', 'Science Fiction', 'Action']"
Touch of Evil (1958),"['Crime', 'Thriller', 'Mystery']"
Brick  (2005),"['Drama', 'Mystery']"
Drive  (2011),"['Drama', 'Thriller', 'Crime']"
Back to Hannibal: The Return of Tom Sawyer and Huckleberry Finn,"['Adventure', 'Drama']"
M  (1931),"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']"
An Extremely Goofy Movie (2000),"['Animation', 'Family', 'Comedy']"
Puss in Boots  (2011),"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy']"
MASH  (1970),[]
Ghostbusters II (1989),"['Comedy', 'Fantasy']"
The Boxtrolls (2014),"['Animation', 'Comedy', 'Family', 'Fantasy']"
Killing Heat (1981),"['Action', 'Comedy', 'Crime']"
Friday the 13th  (2009),['Horror']
Blades  (1989),"['Horror', 'Comedy']"
Only You  (1994),"['Romance', 'Comedy']"
Fearless  (2006),"['Drama', 'Action']"
Hide and Seek  (2007),"['Horror', 'Mystery']"
Life  (1996),['Drama']
Bachelor Party  (2012),"['Action', 'Comedy', 'Crime']"
To Live and Die in L.A.  (1985),"['Crime', 'Thriller', 'Action']"
Conquest of Space (1955),['Science Fiction']
Mission to Mars (2000),"['Science Fiction', 'Adventure', 'Mystery']"
Ghosts of Mars (2001),"['Action', 'Horror', 'Science Fiction']"
Lady in the Water (2006),"['Drama', 'Fantasy', 'Mystery']"
The Cloverfield Paradox (2018),"['Horror', 'Science Fiction', 'Action']"
Centurion  (2010),"['Adventure', 'Action', 'Drama']"
Arthur  (2011),"['Comedy', 'Romance']"
Ben-Hur  (1959),"['History', 'Drama', 'Adventure', 'Action']"
Risen  (2016),"['Action', 'Adventure', 'Drama', 'Fantasy']"
Léon: The Professional (1994),"['Crime', 'Drama', 'Action']"
Semi-Pro (2008),['Comedy']
The Producers  (2005),['Comedy']
A Patch of Blue (1965),"['Drama', 'Romance']"
Jesus Christ Superstar  (1973),"['Music', 'Drama']"
Evita  (1996),"['History', 'Drama', 'Music']"
Dead Again (1991),"['Mystery', 'Drama', 'Crime']"
The Cannonball Run (1981),"['Action', 'Comedy', 'Family']"
Annie Get Your Gun  (1950),"['Music', 'Comedy', 'Romance', 'Western']"
How to Succeed in Business Without Really Trying ,"['Comedy', 'Music']"
Norbit (2007),['Comedy']
The King and I  (1956),"['Drama', 'Romance', 'Adventure']"
Saved! (2004),['Comedy']
Predator 2 (1990),"['Science Fiction', 'Action', 'Thriller']"
Multiplicity  (1996),"['Comedy', 'Fantasy', 'Science Fiction', 'Romance']"
Titan A.E. (2000),"['Animation', 'Action', 'Science Fiction', 'Family', 'Adventure']"
The Duchess  (2008),"['Drama', 'History', 'Romance']"
Destiny  (1927),['Animation']
The Jazz Singer (1927),"['Drama', 'Music']"
The Cabinet of Dr. Caligari (1920),"['Drama', 'Horror', 'Thriller', 'Crime']"
Prelude to War (1942),"['Documentary', 'War']"
The Cabinet of Caligari (1962),"['Horror', 'Thriller']"
Tunisian Victory,"['Documentary', 'War']"
When We First Met,"['Comedy', 'Romance', 'Fantasy']"
3000 Miles to Graceland (2001),"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
Up in the Air  (2009),"['Drama', 'Romance']"
Inherent Vice  (2014),"['Drama', 'Mystery', 'Comedy']"
The Descendants (2011),"['Comedy', 'Drama']"
Election  (1999),"['Comedy', 'Romance', 'Drama', 'Mystery']"
Collateral Beauty (2016),"['Drama', 'Romance']"
Odd Thomas  (2013),"['Mystery', 'Thriller']"
Dancer in the Dark (2000),"['Drama', 'Crime']"
Sharknado,"['Horror', 'Comedy', 'Science Fiction', 'Action', 'TV Movie']"
Bucky Larson: Born to Be a Star (2011),['Comedy']
Seven Pounds (2008),['Drama']
Critters  (1986),"['Comedy', 'Horror', 'Science Fiction']"
Postcards from the Edge  (1990),"['Comedy', 'Drama']"
In Her Shoes  (2005),"['Comedy', 'Drama', 'Romance']"
Hanging Up (2000),"['Drama', 'Comedy']"
Being John Malkovich (1999),"['Comedy', 'Drama', 'Fantasy']"
"It's a Mad, Mad, Mad, Mad World (1963)","['Action', 'Adventure', 'Comedy']"
The Death of Stalin,"['Comedy', 'Drama', 'History']"
Risky Business (1983),"['Romance', 'Comedy', 'Drama', 'Crime']"
Singam II (2013),"['Action', 'Comedy', 'Crime']"
A Haunted House (2013),"['Comedy', 'Horror']"
A Haunted House 2 (2014),"['Comedy', 'Horror']"
The Inkwell (1994),"['Comedy', 'Drama', 'Romance']"
Selma  (2014),"['History', 'Drama']"
Freaky Friday  (2003),"['Comedy', 'Family', 'Fantasy']"
Fierce People  (2005),"['Drama', 'Thriller']"
Sherlock Holmes  (2009),"['Action', 'Adventure', 'Crime', 'Mystery']"
Memories of Murder (2003),"['Crime', 'Drama', 'Thriller']"
Final Destination 5 (2011),"['Horror', 'Mystery']"
Justice  (1914),['Western']
Son of Saul (2015),"['War', 'Drama', 'Thriller']"
Diabolique  (1996),"['Mystery', 'Thriller', 'Horror']"
Exit Through the Gift Shop (2010),['Documentary']
Grizzly Man (2005),['Documentary']
8 Heads in a Duffel Bag (1997),"['Comedy', 'Crime']"
Lone Survivor (2013),"['War', 'Action', 'Drama']"
Bird  (1988),"['Drama', 'Music']"
Bim (1974),['Drama']
This Is Where I Leave You (2014),"['Drama', 'Comedy']"
Righteous Kill (2008),"['Action', 'Crime', 'Drama', 'Thriller']"
King of New York (1990),"['Thriller', 'Crime']"
Public Enemies  (2009),"['Crime', 'History']"
The Ritual  (2009),"['Drama', 'Horror']"
Under Siege (1992),"['Action', 'Thriller']"
Exit Wounds (2001),"['Action', 'Crime', 'Thriller']"
Fire Down Below  (1997),"['Action', 'Thriller']"
The Change-Up (2011),['Comedy']
Submarine  (2010),"['Drama', 'Comedy', 'Romance']"
Beautiful Minds ,"['Comedy', 'Drama']"
Rush  (2013),"['Drama', 'Action']"
When in Rome  (2002),"['Adventure', 'Family', 'Romance']"
Star Trek IV: The Voyage Home (1986),"['Science Fiction', 'Adventure']"
Date Movie (2006),"['Comedy', 'Romance']"
Pippi Longstocking  (1949),"['Family', 'Comedy']"
A Kind of Murder (2016),"['Drama', 'Thriller', 'Crime']"
Enter the Void (2009),"['Fantasy', 'Drama']"
Limitless  (2011),"['Thriller', 'Mystery', 'Science Fiction']"
We Are Marshall (2006),"['Drama', 'History']"
Timeline  (2014),"['Drama', 'Romance']"
Timeline  (2003),"['Action', 'Adventure', 'Science Fiction']"
Defendor (2009),"['Drama', 'Action', 'Comedy', 'Crime']"
The Last Starfighter (1984),"['Adventure', 'Science Fiction', 'Action']"
A River Runs Through It  (1992),"['Drama', 'Family']"
Gone Fishing  (2008),"['Animation', 'Comedy']"
Salmon Fishing in the Yemen (2011),"['Drama', 'Romance', 'Comedy']"
Ondine  (2009),"['Drama', 'Romance']"
The Bounty Hunter  (2010),"['Action', 'Comedy', 'Romance']"
Burnt Offerings  (1976),"['Horror', 'Thriller', 'Mystery']"
The Haunted House  (2005),['Horror']
Student Bodies (1981),"['Comedy', 'Horror']"
The Man with Two Brains (1983),"['Comedy', 'Science Fiction']"
Police Story 3: Super Cop (1992),"['Action', 'Crime', 'Thriller']"
Run Lola Run (1998),"['Action', 'Drama', 'Thriller']"
The Virgin Spring (1960),['Drama']
Girls' Night Out  (1998),['Drama']
Cats Don't Dance (1997),"['Animation', 'Comedy', 'Family', 'Music']"
Safe House  (2012),"['Action', 'Thriller']"
Life of the Party  (2018),['Comedy']
The Incredible Hulk Returns,"['Action', 'Drama', 'Adventure', 'TV Movie']"
The Hangover ,['Comedy']
The Big Hangover (1950),['Comedy']
Lower Learning (2008),['Comedy']
Private School  (1983),"['Comedy', 'Romance']"
How to Lose Your Virginity (2013),['Documentary']
Train  (2008),"['Horror', 'Thriller']"
Species  (1995),"['Science Fiction', 'Horror', 'Action']"
Phone Booth  (2002),"['Thriller', 'Crime']"
King Arthur: Legend of the Sword (2017),"['Action', 'Drama', 'Fantasy']"
Alexander  (2004),"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']"
The Day the Earth Stood Still  (2008),"['Drama', 'Science Fiction', 'Thriller']"
Let's Scare Jessica to Death (1971),"['Horror', 'Mystery', 'Drama']"
King Kung Fu (1976),"['Action', 'Adventure', 'Comedy']"
Ong Bak 2 (2008),"['Adventure', 'Action', 'Thriller']"
The Kids Are Alright  (1979),"['Documentary', 'Music']"
Fame  (1980),"['Drama', 'Music']"
Little Darlings (1980),"['Comedy', 'Drama']"
Behind the Mask  (2006),['Documentary']
Miller's Crossing (1990),"['Drama', 'Thriller', 'Crime']"
Last Chance Harvey (2008),"['Drama', 'Romance']"
Windtalkers (2002),"['War', 'Drama', 'Action', 'History']"
Hamburger Hill (1987),"['War', 'Action', 'Drama']"
A Woman Scorned  (1911),[]
Good Deeds (2012),"['Drama', 'Romance']"
Still/Born (2017),['Horror']
The Original Kings of Comedy (2000),"['Comedy', 'Documentary']"
Our Brand Is Crisis  (2015),"['Comedy', 'Drama']"
Gun Shy  (2000),"['Action', 'Comedy', 'Romance', 'Thriller']"
Two Night Stand (2014),"['Romance', 'Comedy']"
Keeping Up with the Joneses  (2016),"['Action', 'Comedy']"
Eddie the Eagle  (2016),"['Comedy', 'Drama', 'History', 'Adventure']"
Bears  (2014),['Documentary']
Guess Who  (2005),"['Comedy', 'Romance']"
The Soloist (2009),"['Drama', 'Music']"
Oliver & Company,"['Animation', 'Comedy', 'Family']"
A Royal Family Holiday (2012),"['Comedy', 'TV Movie']"
My Baby's Daddy (2004),['Comedy']
The Hornet's Nest (2014),"['War', 'Documentary', 'History']"
The Sandlot: Heading Home (2007),['Family']
Things to Do in Denver When You're Dead (1995),"['Drama', 'Crime']"
The Outsider  (1981),"['Crime', 'Drama', 'Mystery']"
They Came Together (2014),['Comedy']
Other People  (2016),"['Comedy', 'Drama']"
Exam  (2009),"['Thriller', 'Mystery']"
Seasons of Our Love (1966),['Drama']
Mean Girls 2,['Comedy']
Piranha  (1995),"['Horror', 'TV Movie']"
Piranha 3D (2010),"['Comedy', 'Horror']"
Piranha 3DD (2012),"['Horror', 'Thriller', 'Comedy']"
Wishful Thinking  (1997),"['Comedy', 'Romance']"
Girls' Night (1998),"['Comedy', 'Drama']"
Veronica Mars  (2014),"['Crime', 'Drama', 'Comedy']"
The Campaign  (2012),['Comedy']
The Mission  (1986),"['Adventure', 'Drama', 'Action', 'History']"
Barbershop  (2002),"['Comedy', 'Drama']"
The Mummy Returns (2001),"['Adventure', 'Action', 'Fantasy']"
Charlie's Angels  (2000),"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
Men in Black II (2002),"['Action', 'Comedy', 'Science Fiction']"
How to Talk to Girls at Parties ,"['Comedy', 'Music', 'Romance', 'Science Fiction']"
Love Story  (2011),"['Romance', 'Drama']"
The Dilemma,"['Comedy', 'Drama']"
Mr. Wrong (1996),"['Comedy', 'Romance']"
I Feel Pretty (2018),"['Comedy', 'Romance']"
¡Three Amigos! (1986),"['Comedy', 'Western', 'Drama']"
Cyrus: Mind of a Serial Killer (2010),"['Crime', 'Horror', 'Mystery', 'Thriller']"
How to Become a Criminal Mastermind,['Comedy']
Planet Earth  (1974),"['Science Fiction', 'TV Movie']"
Unrest  (2006),"['Horror', 'Mystery']"
Fed Up  (2014),['Documentary']
The Monkey King  (2014),"['Action', 'Adventure', 'Family', 'Fantasy']"
Noel  (2004),"['Drama', 'Romance']"
Moms' Night Out (2014),['Comedy']
Needful Things  (1993),"['Drama', 'Horror']"
Landline ,"['Comedy', 'Drama']"
The Girl on the Train  (2013),"['Thriller', 'Mystery', 'Drama', 'Crime']"
Table 19 (2017),"['Comedy', 'Drama']"
Downsizing  (2017),"['Drama', 'Science Fiction']"
Early Man ,"['Family', 'Comedy', 'Animation', 'Adventure']"
The Ten Commandments  (2007),"['Animation', 'Drama', 'Family', 'Fantasy']"
Joseph: King of Dreams,"['Family', 'Animation', 'Fantasy']"
Son of God  (2014),['Drama']
Austin Powers in Goldmember (2002),"['Comedy', 'Crime', 'Science Fiction']"
Pi  (1998),"['Mystery', 'Drama', 'Thriller']"
Rock Star  (2001),"['Music', 'Drama', 'Comedy']"
My Friend Dahmer ,"['History', 'Drama', 'Crime', 'Horror']"
Sugar and Spice  (2006),"['Drama', 'Comedy']"
Labor Pains,['Comedy']
Sugar & Spice (2001),"['Crime', 'Comedy', 'Drama']"
The Back-up Plan,"['Comedy', 'Romance']"
American Ultra (2015),"['Comedy', 'Action']"
Hitman: Agent 47 (2015),"['Action', 'Crime', 'Thriller']"
Raees  (2016),"['Thriller', 'Action', 'Crime']"
Murder  (2004),"['Drama', 'Thriller']"
Budget Padmanabhan (2000),"['Family', 'Comedy']"
Pari  (1995),['Drama']
Tiger Zinda Hai  (2017),"['Action', 'Adventure', 'Thriller']"
The War Bride (2001),"['Drama', 'Romance']"
Absolute Power  (1997),"['Crime', 'Drama', 'Action']"
Midnight Sun  (2014),"['Family', 'Adventure']"
Justice League: Gods and Monsters (2015),"['Action', 'Animation', 'Fantasy']"
Death Race 2,"['Action', 'Thriller', 'Science Fiction']"
Death Race  (2008),"['Action', 'Thriller', 'Science Fiction']"
Some Like It Cold (1960),"['Comedy', 'Romance']"
Malcolm X  (1992),"['Drama', 'History']"
Selena  (1997),"['Drama', 'Music', 'History']"
12  (2007),"['Crime', 'Drama', 'Mystery']"
The Blue Umbrella  (2013),"['Animation', 'Romance']"
Maximum Overdrive (1986),"['Horror', 'Action', 'Science Fiction']"
Mr. Holland's Opus (1995),"['Drama', 'Music']"
The African Queen  (1951),"['Romance', 'Adventure']"
Jungle Book  (2018),"['Adventure', 'Fantasy', 'Family']"
The Little Mermaid II: Return to the Sea (2000),"['Animation', 'Adventure', 'Family', 'Comedy']"
Rebound  (2005),"['Comedy', 'Family']"
Radio  (2003),['Drama']
Bend It Like Beckham (2002),"['Comedy', 'Drama', 'Romance']"
Escape  (2012),"['Drama', 'Thriller']"
Damsel  (2017),"['Comedy', 'Drama']"
Vengeance  (1968),"['Thriller', 'Mystery', 'Comedy']"
The Hills Run Red  (1966),"['Action', 'Western', 'Drama']"
13 Hours: The Secret Soldiers of Benghazi (2016),"['War', 'Action', 'History', 'Drama']"
Kagemusha (1980),"['Action', 'Drama', 'History', 'War']"
Out Cold  (2001),['Comedy']
Magic Mike XXL (2015),"['Comedy', 'Drama']"
A Kid in King Arthur's Court (1995),"['Adventure', 'Fantasy', 'Comedy', 'Family']"
A Knight in Camelot,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction', 'Family', 'TV Movie']"
The Big Green (1995),"['Family', 'Comedy']"
Masked Avengers  (1981),"['Action', 'Drama']"
Come Drink with Me (1966),"['Action', 'Adventure']"
Five Shaolin Masters (1974),"['Action', 'Drama']"
Love Station (2016),[]
Pride & Prejudice  (2005),"['Drama', 'Romance']"
Irreplaceable  (2016),[]
The Incident  (2011),"['Adventure', 'Comedy']"
Nancy Drew  (2002),"['Mystery', 'Family', 'TV Movie']"
Nancy Drew  (2007),"['Family', 'Adventure', 'Crime', 'Mystery', 'Comedy']"
To Have and Have Not ,"['Adventure', 'Romance', 'War']"
South Pacific  (1958),"['Music', 'Romance', 'War']"
Doctor Dolittle  (1967),"['Music', 'Family', 'Comedy', 'Fantasy']"
Black Beauty  (1994),"['Family', 'Adventure', 'Drama']"
Racing Stripes (2005),"['Comedy', 'Family']"
The Host  (2013),"['Action', 'Adventure', 'Science Fiction']"
Fallen  (2016),"['Drama', 'Fantasy', 'Romance']"
Nosferatu (1922),['Horror']
Shadow of the Vampire (2000),"['Drama', 'Horror']"
Fast & Furious 6 (2013),"['Action', 'Thriller', 'Crime']"
The Dukes of Hazzard: The Beginning,"['Action', 'Adventure', 'Comedy', 'TV Movie']"
Smokey and the Bandit (1977),"['Action', 'Adventure', 'Comedy']"
Animal Crackers  (2017),"['Comedy', 'Animation', 'Adventure']"
The Last Song ,"['Drama', 'Family', 'Romance']"
The Best of Me  (2014),"['Drama', 'Romance']"
Enemy Mine  (1985),"['Drama', 'Science Fiction']"
The Glimmer Man (1996),"['Action', 'Crime']"
Hot Shots! Part Deux (1993),"['Action', 'Comedy', 'War']"
Down Periscope (1996),['Comedy']
Popstar: Never Stop Never Stopping (2016),"['Comedy', 'Music']"
The Last Exorcism Part II (2013),"['Horror', 'Thriller']"
Them  (2006),"['Horror', 'Thriller']"
Life Is Beautiful  (1985),['Drama']
Archie: To Riverdale and Back Again (1990),"['TV Movie', 'Comedy']"
Ray  (2004),"['Drama', 'Music']"
Beauty and the Beast  (2005),"['Romance', 'Family', 'Animation', 'Fantasy']"
Snow White  (1987),['Fantasy']
Varsity  (1928),['Comedy']
Varsity Blues  (1999),"['Comedy', 'Drama', 'Romance']"
Elizabeth: The Golden Age (2007),"['Drama', 'History', 'Romance']"
The Last King of Scotland  (2006),['Drama']
The Honeymooners  (2005),['Comedy']
Bewitched  (2005),"['Comedy', 'Fantasy', 'Romance']"
Wayne's World 2 (1993),"['Comedy', 'Music']"
Amanda Knox: Murder on Trial in Italy,"['Crime', 'Drama', 'TV Movie']"
Dead Man Walking  (1995),['Drama']
Miss You Already (2015),"['Comedy', 'Drama']"
Riding in Cars with Boys (2001),"['Comedy', 'Drama', 'Romance']"
Our House  (2006),"['Drama', 'TV Movie']"
From Justin to Kelly (2003),"['Comedy', 'Romance']"
Ice Princess (2005),"['Family', 'Drama', 'Comedy']"
The Cutting Edge (1992),"['Romance', 'Comedy', 'Drama']"
Thomas & Friends: The Great Race (2016),"['Family', 'Animation']"
What Happens in Vegas (2008),"['Comedy', 'Romance']"
A Fish Called Wanda (1988),"['Comedy', 'Crime']"
Mona Lisa Smile (2003),"['Drama', 'History', 'Romance']"
42  (2013),['Drama']
Don Jon (2013),"['Romance', 'Comedy', 'Drama']"
White Fang  (1991),"['Action', 'Adventure', 'Drama', 'Family']"
Black Beauty  (1971),"['Drama', 'Family', 'Western']"
Eight Below (2006),"['Adventure', 'Drama', 'Family']"
The A-Team  (2010),"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']"
The Losers  (2010),"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']"
Letters to Juliet (2010),"['Comedy', 'Drama', 'Romance']"
Home Sweet Home  (2016),['Drama']
Ronin  (1998),"['Action', 'Thriller', 'Crime']"
A Simple Plan  (1998),"['Crime', 'Drama', 'Thriller']"
Benji the Hunted (1987),"['Action', 'Adventure', 'Family']"
Star!  (1968),"['Drama', 'Music', 'Romance']"
Ewoks: The Battle for Endor,"['Adventure', 'Family', 'TV Movie', 'Science Fiction', 'Fantasy']"
The Inbetweeners Movie (2011),['Comedy']
Crossroads  (2002),"['Drama', 'Romance', 'Comedy']"
The Inbetweeners 2 (2014),['Comedy']
Funny Games  (1997),"['Drama', 'Horror', 'Thriller']"
Loving  (2016),"['Drama', 'Romance']"
Rosie  (2013),['Drama']
Titanic II  (2010),"['Action', 'Thriller', 'Romance', 'Adventure']"
The Young Offenders (2016),['Comedy']
Tinker Ticker (2013),"['Drama', 'Crime']"
Wag the Dog (1997),"['Comedy', 'Drama']"
Revenge of the Nerds (1984),['Comedy']
Silver Streak  (1976),"['Comedy', 'Crime', 'Romance', 'Thriller']"
From the Hip  (1987),"['Comedy', 'Drama']"
Sorcerer  (1977),"['Thriller', 'Adventure', 'Action', 'Drama']"
I'm Gonna Git You Sucka (1988),"['Comedy', 'Action', 'Crime']"
Peacock  (2010),"['Mystery', 'Thriller', 'Drama']"
The Light Between Oceans  (2016),"['Drama', 'Romance']"
One Day  (2010),"['Drama', 'Romance']"
Nights in Rodanthe (2008),"['Drama', 'Romance']"
Water for Elephants  (2011),"['Drama', 'Romance']"
Revolutionary Road  (2008),"['Drama', 'Romance']"
The Chumscrubber (2005),"['Comedy', 'Drama']"
Friends  (2009),"['Drama', 'Romance']"
The Painted Veil  (2006),"['Romance', 'Drama']"
The Pianist  (1991),"['Music', 'Drama']"
Timecrimes (2007),"['Science Fiction', 'Thriller']"
Hollywood Shuffle (1987),['Comedy']
The Ring Two (2005),"['Drama', 'Horror', 'Thriller']"
Nerve  (2016),"['Mystery', 'Adventure', 'Crime']"
Maze Runner: The Scorch Trials (2015),"['Science Fiction', 'Action', 'Thriller', 'Adventure']"
